alias,entity_id,alias_type,start_year,end_year,level,source_id,review_status,rule_version
株洲,CNUR-000183,suffix_omitted,2000,2024,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
湘潭,CNUR-000184,suffix_omitted,2000,2024,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
衡阳,CNUR-000185,suffix_omitted,2000,2024,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
邵阳,CNUR-000186,suffix_omitted,2000,2024,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
岳阳,CNUR-000187,suffix_omitted,2000,2024,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
常德,CNUR-000188,suffix_omitted,2000,2024,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
张家界,CNUR-000189,suffix_omitted,2000,2024,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
益阳,CNUR-000190,suffix_omitted,2000,2024,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
郴州,CNUR-000191,suffix_omitted,2000,2024,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
永州,CNUR-000192,suffix_omitted,2000,2024,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
怀化,CNUR-000193,suffix_omitted,2000,2024,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
娄底,CNUR-000194,suffix_omitted,2000,2024,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
湘西土家族苗族,CNUR-000195,suffix_omitted,2000,2024,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
湘西州,CNUR-000195,common_abbreviation,2000,2024,prefecture,SRC-LEGACY-SNAPSHOT,reviewed,2026.07.1
广州,CNUR-000196,suffix_omitted,2000,2024,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
韶关,CNUR-000197,suffix_omitted,2000,2024,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
深圳,CNUR-000198,suffix_omitted,2000,2024,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
珠海,CNUR-000199,suffix_omitted,2000,2024,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
汕头,CNUR-000200,suffix_omitted,2000,2024,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
佛山,CNUR-000201,suffix_omitted,2000,2024,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
江门,CNUR-000202,suffix_omitted,2000,2024,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
湛江,CNUR-000203,suffix_omitted,2000,2024,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
茂名,CNUR-000204,suffix_omitted,2000,2024,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
肇庆,CNUR-000205,suffix_omitted,2000,2024,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
惠州,CNUR-000206,suffix_omitted,2000,2024,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
梅州,CNUR-000207,suffix_omitted,2000,2024,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
汕尾,CNUR-000208,suffix_omitted,2000,2024,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
河源,CNUR-000209,suffix_omitted,2000,2024,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
阳江,CNUR-000210,suffix_omitted,2000,2024,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
清远,CNUR-000211,suffix_omitted,2000,2024,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
东莞,CNUR-000212,suffix_omitted,2000,2024,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
中山,CNUR-000213,suffix_omitted,2000,2024,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
潮州,CNUR-000214,suffix_omitted,2000,2024,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
揭阳,CNUR-000215,suffix_omitted,2000,2024,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
云浮,CNUR-000216,suffix_omitted,2000,2024,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
南宁,CNUR-000217,suffix_omitted,2000,2024,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
柳州,CNUR-000218,suffix_omitted,2000,2024,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
桂林,CNUR-000219,suffix_omitted,2000,2024,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
梧州,CNUR-000220,suffix_omitted,2000,2024,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
北海,CNUR-000221,suffix_omitted,2000,2024,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
防城港,CNUR-000222,suffix_omitted,2000,2024,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
钦州,CNUR-000223,suffix_omitted,2000,2024,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
贵港,CNUR-000224,suffix_omitted,2000,2024,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
玉林,CNUR-000225,suffix_omitted,2000,2024,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
百色,CNUR-000226,suffix_omitted,2000,2001,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
百色,CNUR-000226,suffix_omitted,2002,2024,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
贺州,CNUR-000227,suffix_omitted,2000,2001,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
贺州,CNUR-000227,suffix_omitted,2002,2024,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
河池,CNUR-000228,suffix_omitted,2000,2001,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
河池,CNUR-000228,suffix_omitted,2002,2024,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
柳州,CNUR-000229,suffix_omitted,2000,2001,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
来宾,CNUR-000229,suffix_omitted,2002,2024,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
南宁,CNUR-000230,suffix_omitted,2000,2001,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
崇左,CNUR-000230,suffix_omitted,2002,2024,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
海口,CNUR-000231,suffix_omitted,2000,2024,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
三亚,CNUR-000232,suffix_omitted,2000,2024,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
三沙,CNUR-000233,suffix_omitted,2012,2024,prefecture,SRC-WIKI-2012,generated_reviewed,2026.07.1
儋州,CNUR-000234,suffix_omitted,2015,2024,prefecture,SRC-WIKI-2015,generated_reviewed,2026.07.1
重庆,CNUR-000235,suffix_omitted,2000,2024,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
成都,CNUR-000236,suffix_omitted,2000,2024,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
自贡,CNUR-000237,suffix_omitted,2000,2024,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
攀枝花,CNUR-000238,suffix_omitted,2000,2024,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
泸州,CNUR-000239,suffix_omitted,2000,2024,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
德阳,CNUR-000240,suffix_omitted,2000,2024,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
绵阳,CNUR-000241,suffix_omitted,2000,2024,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
广元,CNUR-000242,suffix_omitted,2000,2024,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
遂宁,CNUR-000243,suffix_omitted,2000,2024,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
内江,CNUR-000244,suffix_omitted,2000,2024,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
乐山,CNUR-000245,suffix_omitted,2000,2024,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
南充,CNUR-000246,suffix_omitted,2000,2024,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
眉山,CNUR-000247,suffix_omitted,2000,2024,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
宜宾,CNUR-000248,suffix_omitted,2000,2024,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
广安,CNUR-000249,suffix_omitted,2000,2024,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
达州,CNUR-000250,suffix_omitted,2000,2024,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
雅安,CNUR-000251,suffix_omitted,2000,2024,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
巴中,CNUR-000252,suffix_omitted,2000,2024,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
资阳,CNUR-000253,suffix_omitted,2000,2024,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
阿坝藏族羌族,CNUR-000254,suffix_omitted,2000,2024,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
甘孜藏族,CNUR-000255,suffix_omitted,2000,2024,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
凉山彝族,CNUR-000256,suffix_omitted,2000,2024,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
贵阳,CNUR-000257,suffix_omitted,2000,2024,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
六盘水,CNUR-000258,suffix_omitted,2000,2024,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
遵义,CNUR-000259,suffix_omitted,2000,2024,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
安顺,CNUR-000260,suffix_omitted,2000,2024,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
毕节,CNUR-000261,suffix_omitted,2000,2010,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
毕节,CNUR-000261,suffix_omitted,2011,2024,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
铜仁,CNUR-000262,suffix_omitted,2000,2010,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
铜仁,CNUR-000262,suffix_omitted,2011,2024,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
黔西南布依族苗族,CNUR-000263,suffix_omitted,2000,2024,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
黔东南苗族侗族,CNUR-000264,suffix_omitted,2000,2024,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
黔南布依族苗族,CNUR-000265,suffix_omitted,2000,2024,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
昆明,CNUR-000266,suffix_omitted,2000,2024,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
曲靖,CNUR-000267,suffix_omitted,2000,2024,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
玉溪,CNUR-000268,suffix_omitted,2000,2024,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
保山,CNUR-000269,suffix_omitted,2000,2024,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
昭通,CNUR-000270,suffix_omitted,2000,2000,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
昭通,CNUR-000270,suffix_omitted,2001,2024,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
丽江,CNUR-000271,suffix_omitted,2000,2001,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
丽江,CNUR-000271,suffix_omitted,2002,2024,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
思茅,CNUR-000272,suffix_omitted,2000,2002,prefecture,SRC-WIKI-2003,generated_reviewed,2026.07.1
思茅,CNUR-000272,suffix_omitted,2003,2006,prefecture,SRC-WIKI-2003,generated_reviewed,2026.07.1
普洱,CNUR-000272,suffix_omitted,2007,2024,prefecture,SRC-WIKI-2003,generated_reviewed,2026.07.1
临沧,CNUR-000273,suffix_omitted,2000,2002,prefecture,SRC-WIKI-2003,generated_reviewed,2026.07.1
临沧,CNUR-000273,suffix_omitted,2003,2024,prefecture,SRC-WIKI-2003,generated_reviewed,2026.07.1
楚雄彝族,CNUR-000274,suffix_omitted,2000,2024,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
红河哈尼族彝族,CNUR-000275,suffix_omitted,2000,2024,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
文山壮族苗族,CNUR-000276,suffix_omitted,2000,2024,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
西双版纳傣族,CNUR-000277,suffix_omitted,2000,2024,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
大理白族,CNUR-000278,suffix_omitted,2000,2024,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
德宏傣族景颇族,CNUR-000279,suffix_omitted,2000,2024,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
怒江傈僳族,CNUR-000280,suffix_omitted,2000,2024,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
迪庆藏族,CNUR-000281,suffix_omitted,2000,2024,prefecture,SRC-WIKI-DIQING,generated_reviewed,2026.07.1
拉萨,CNUR-000282,suffix_omitted,2000,2024,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
日喀则,CNUR-000283,suffix_omitted,2000,2013,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
日喀则,CNUR-000283,suffix_omitted,2014,2024,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
昌都,CNUR-000284,suffix_omitted,2000,2013,prefecture,SRC-WIKI-2014,generated_reviewed,2026.07.1
昌都,CNUR-000284,suffix_omitted,2014,2024,prefecture,SRC-WIKI-2014,generated_reviewed,2026.07.1
林芝,CNUR-000285,suffix_omitted,2000,2014,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
林芝,CNUR-000285,suffix_omitted,2015,2024,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
山南,CNUR-000286,suffix_omitted,2000,2015,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
山南,CNUR-000286,suffix_omitted,2016,2024,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
那曲,CNUR-000287,suffix_omitted,2000,2016,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
那曲,CNUR-000287,suffix_omitted,2017,2024,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
阿里,CNUR-000288,suffix_omitted,2000,2024,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
西安,CNUR-000289,suffix_omitted,2000,2024,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
铜川,CNUR-000290,suffix_omitted,2000,2024,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
宝鸡,CNUR-000291,suffix_omitted,2000,2024,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
咸阳,CNUR-000292,suffix_omitted,2000,2024,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
渭南,CNUR-000293,suffix_omitted,2000,2024,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
延安,CNUR-000294,suffix_omitted,2000,2024,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
汉中,CNUR-000295,suffix_omitted,2000,2024,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
榆林,CNUR-000296,suffix_omitted,2000,2024,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
安康,CNUR-000297,suffix_omitted,2000,2024,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
商洛,CNUR-000298,suffix_omitted,2000,2000,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
商洛,CNUR-000298,suffix_omitted,2001,2024,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
兰州,CNUR-000299,suffix_omitted,2000,2024,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
嘉峪关,CNUR-000300,suffix_omitted,2000,2024,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
金昌,CNUR-000301,suffix_omitted,2000,2024,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
白银,CNUR-000302,suffix_omitted,2000,2024,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
天水,CNUR-000303,suffix_omitted,2000,2024,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
武威,CNUR-000304,suffix_omitted,2000,2000,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
武威,CNUR-000304,suffix_omitted,2001,2024,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
张掖,CNUR-000305,suffix_omitted,2000,2001,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
张掖,CNUR-000305,suffix_omitted,2002,2024,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
平凉,CNUR-000306,suffix_omitted,2000,2001,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
平凉,CNUR-000306,suffix_omitted,2002,2024,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
酒泉,CNUR-000307,suffix_omitted,2000,2001,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
酒泉,CNUR-000307,suffix_omitted,2002,2024,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
庆阳,CNUR-000308,suffix_omitted,2000,2001,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
庆阳,CNUR-000308,suffix_omitted,2002,2024,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
定西,CNUR-000309,suffix_omitted,2000,2002,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
定西,CNUR-000309,suffix_omitted,2003,2024,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
陇南,CNUR-000310,suffix_omitted,2000,2003,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
陇南,CNUR-000310,suffix_omitted,2004,2024,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
临夏回族,CNUR-000311,suffix_omitted,2000,2024,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
甘南藏族,CNUR-000312,suffix_omitted,2000,2024,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
西宁,CNUR-000313,suffix_omitted,2000,2024,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
海东,CNUR-000314,suffix_omitted,2000,2012,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
海东,CNUR-000314,suffix_omitted,2013,2024,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
海北藏族,CNUR-000315,suffix_omitted,2000,2024,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
黄南藏族,CNUR-000316,suffix_omitted,2000,2024,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
海南藏族,CNUR-000317,suffix_omitted,2000,2024,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
果洛藏族,CNUR-000318,suffix_omitted,2000,2024,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
玉树藏族,CNUR-000319,suffix_omitted,2000,2024,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
海西蒙古族藏族,CNUR-000320,suffix_omitted,2000,2024,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
银川,CNUR-000321,suffix_omitted,2000,2024,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
石嘴山,CNUR-000322,suffix_omitted,2000,2024,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
吴忠,CNUR-000323,suffix_omitted,2000,2024,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
固原,CNUR-000324,suffix_omitted,2000,2000,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
固原,CNUR-000324,suffix_omitted,2001,2024,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
中卫,CNUR-000325,suffix_omitted,2003,2024,prefecture,SRC-WIKI-2003,generated_reviewed,2026.07.1
乌鲁木齐,CNUR-000326,suffix_omitted,2000,2024,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
克拉玛依,CNUR-000327,suffix_omitted,2000,2024,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
吐鲁番,CNUR-000328,suffix_omitted,2000,2014,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
吐鲁番,CNUR-000328,suffix_omitted,2015,2024,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
哈密,CNUR-000329,suffix_omitted,2000,2015,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
哈密,CNUR-000329,suffix_omitted,2016,2024,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
昌吉回族,CNUR-000330,suffix_omitted,2000,2024,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
博尔塔拉蒙古,CNUR-000331,suffix_omitted,2000,2024,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
巴音郭楞蒙古,CNUR-000332,suffix_omitted,2000,2024,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
阿克苏,CNUR-000333,suffix_omitted,2000,2024,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
克孜勒苏柯尔克孜,CNUR-000334,suffix_omitted,2000,2024,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
喀什,CNUR-000335,suffix_omitted,2000,2024,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
和田,CNUR-000336,suffix_omitted,2000,2024,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
伊犁哈萨克,CNUR-000337,suffix_omitted,2000,2024,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
伊犁,CNUR-000338,suffix_omitted,2000,2000,prefecture,SRC-WIKI-2001,generated_reviewed,2026.07.1
塔城,CNUR-000339,suffix_omitted,2000,2024,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
阿勒泰,CNUR-000340,suffix_omitted,2000,2024,prefecture,SRC-LEGACY-SNAPSHOT,generated_reviewed,2026.07.1
毫州,CNUR-000112,ocr_variant,2000,2024,prefecture,SRC-LEGACY-SNAPSHOT,reviewed,2026.07.1
亳州市,CNUR-000112,manual_alias,2000,2024,prefecture,SRC-LEGACY-SNAPSHOT,reviewed,2026.07.1
毫州市,CNUR-000112,ocr_variant,2000,2024,prefecture,SRC-LEGACY-SNAPSHOT,reviewed,2026.07.1
